source,target,iteration
2,1,1671
1,3,1671
3,4,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
3,4,1671
3,4,1671
4,3,1671
3,1,1671
1,3,1671
3,1,1671
1,3,1671
3,1,1671
1,2,1671
3,4,1671
1,3,1671
3,4,1671
4,2,1671
2,1,1671
1,3,1671
3,4,1671
3,4,1671
4,3,1671
3,1,1671
1,2,1671
2,1,1671
1,3,1671
3,1,1671
1,3,1671
3,1,1671
3,4,1671
4,3,1671
3,4,1671
4,2,1671
2,1,1671
1,2,1671
4,3,1671
3,1,1671
1,2,1671
1,3,1671
3,4,1671
4,2,1671
2,1,1671
1,3,1671
3,4,1671
4,2,1671
4,2,1671
3,4,1671
4,3,1671
3,4,1671
4,2,1671
3,4,1671
4,2,1671
3,1,1671
1,3,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
4,3,1671
3,1,1671
1,2,1671
2,1,1671
1,2,1671
2,1,1671
1,2,1671
2,1,1671
1,3,1671
2,1,1671
1,3,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
3,1,1671
3,1,1671
1,3,1671
3,4,1671
4,2,1671
4,2,1671
4,3,1671
3,1,1671
1,3,1671
3,4,1671
1,3,7504
3,2,7504
3,2,7504
3,2,7504
3,2,7504
3,4,7504
4,2,7504
3,2,7504
3,4,7504
3,4,7504
3,4,7504
3,4,7504
3,4,7504
3,1,7504
3,4,7504
4,2,7504
2,3,7504
3,4,7504
3,2,7504
2,4,7504
3,4,7504
3,4,7504
3,4,7504
3,4,7504
3,4,7504
3,4,7504
3,4,7504
4,2,7504
2,4,7504
3,1,7504
1,3,7504
3,1,7504
3,4,7504
3,4,7504
3,1,7504
1,3,7504
3,4,7504
1,3,7504
3,4,7504
3,4,7504
4,2,7504
2,3,7504
3,2,7504
2,3,7504
3,4,7504
1,3,7504
1,3,7504
3,4,7504
3,4,7504
4,2,7504
2,3,7504
3,4,7504
4,2,7504
2,3,7504
3,4,7504
3,2,7504
2,4,7504
4,2,7504
3,1,7504
3,4,7504
4,2,7504
3,4,7504
3,1,7504
3,1,7504
1,3,7504
3,4,7504
1,3,7504
3,4,7504
4,2,7504
3,4,7504
4,2,7504
3,2,7504
3,4,7504
3,2,7504
2,4,7504
4,2,7504
2,4,7504
3,4,7504
3,1,7504
1,3,7504
3,4,7504
4,2,7504
3,4,7504
3,4,7504
4,2,7504
2,4,7504
3,1,7504
1,3,7504
3,1,7504
1,3,7504
3,4,7504
3,4,7504
4,2,7504
3,2,7504
3,2,7504
2,4,7504
3,4,7504
4,2,7504
3,4,7504
3,4,187
4,3,187
3,2,187
2,1,187
1,4,187
4,3,187
3,4,187
4,3,187
3,2,187
4,3,187
3,2,187
3,2,187
3,4,187
4,3,187
3,2,187
3,4,187
4,3,187
3,2,187
4,3,187
3,4,187
4,2,187
4,3,187
3,4,187
4,2,187
4,3,187
3,1,187
1,4,187
4,3,187
3,4,187
4,3,187
3,4,187
4,3,187
3,1,187
1,3,187
3,4,187
4,3,187
3,4,187
4,3,187
3,2,187
2,4,187
3,2,187
2,1,187
1,3,187
3,4,187
4,3,187
3,4,187
3,4,187
4,3,187
3,2,187
2,1,187
1,3,187
3,4,187
4,3,187
3,4,187
1,3,187
3,4,187
4,3,187
3,4,187
4,3,187
3,4,187
4,3,187
3,4,187
4,3,187
3,4,187
3,4,187
4,3,187
3,4,187
4,3,187
3,4,187
3,1,187
1,3,187
3,1,187
1,4,187
4,3,187
3,1,187
1,3,187
3,4,187
3,4,187
4,3,187
3,4,187
3,4,187
4,3,187
3,4,187
3,4,187
4,3,187
4,3,187
3,1,187
1,3,187
3,4,187
4,3,187
3,4,187
4,3,187
3,4,187
3,4,187
4,3,187
3,1,187
4,3,187
4,3,187
3,1,187
1,3,187
3,4,187
4,3,187
4,3,187
3,4,187
4,3,187
3,4,187
3,4,187
3,4,187
4,3,187
3,4,187
4,3,187
3,4,187
4,2,187
2,3,187
3,4,187
3,1,187
1,3,187
3,4,187
4,3,187
3,4,187
4,3,187
1,4,187
4,3,187
3,4,187
3,1,187
1,3,187
3,4,187
4,3,187
1,3,187
3,4,187
4,3,187
3,1,187
4,3,187
3,4,187
4,2,187
4,3,187
3,2,187
4,3,187
3,4,187
4,3,187
3,2,187
4,2,187
2,3,187
3,2,187
4,2,187
2,4,187
4,3,187
4,3,187
3,2,187
3,4,187
4,3,187
3,4,187
4,3,187
4,3,187
3,2,187
2,1,187
4,3,187
3,4,187
3,1,187
1,3,187
3,4,187
4,2,187
3,4,187
4,3,187
3,4,187
3,4,187
4,3,187
4,3,187
3,1,187
1,4,187
1,3,187
3,4,187
4,3,187
3,2,187
3,4,187
4,3,187
3,1,187
1,3,187
3,4,187
4,2,187
3,4,187
4,2,187
2,1,187
4,3,187
3,4,187
4,2,187
2,4,187
3,4,187
3,4,187
4,3,187
3,2,187
2,4,187
3,4,187
4,2,187
2,4,187
4,2,187
2,3,187
3,4,187
3,4,187
4,2,187
2,3,187
3,2,187
1,3,187
3,4,187
4,3,187
3,2,187
2,3,187
3,4,187
4,2,187
4,2,187
4,3,187
3,4,187
4,3,1583
4,2,1583
2,1,1583
1,3,1583
3,2,1583
2,3,1583
3,4,1583
4,3,1583
3,1,1583
1,4,1583
4,2,1583
2,1,1583
1,4,1583
4,2,1583
1,2,1583
4,3,1583
3,1,1583
1,4,1583
4,2,1583
3,1,1583
1,3,1583
3,1,1583
1,4,1583
4,2,1583
1,4,1583
4,2,1583
4,2,1583
2,4,1583
4,2,1583
2,4,1583
4,2,1583
4,2,1583
4,2,1583
2,1,1583
1,2,1583
2,4,1583
4,3,1583
3,1,1583
1,4,1583
2,1,1583
1,4,1583
1,2,1583
2,1,1583
1,4,1583
2,3,1583
3,2,1583
2,1,1583
1,3,1583
3,1,1583
1,4,1583
3,1,1583
1,4,1583
4,3,1583
3,2,1583
2,3,1583
3,2,1583
2,4,1583
4,2,1583
2,3,1583
3,2,1583
2,1,1583
2,4,1583
4,2,1583
2,3,1583
2,4,1583
4,3,1583
3,4,1583
3,1,1583
1,4,1583
4,3,1583
3,1,1583
1,4,1583
4,2,1583
2,1,1583
1,3,1583
3,1,1583
1,3,1583
3,2,1583
2,4,1583
4,2,1583
2,1,1583
1,4,1583
4,2,1583
2,4,1583
4,2,1583
2,1,1583
1,2,1583
2,1,1583
1,4,1583
1,4,1583
4,2,1583
2,1,1583
1,2,1583
2,4,1583
2,4,1583
2,1,1583
1,4,1583
2,3,1583
3,4,1583
4,2,1583
2,4,1583
1,3,1583
3,2,1583
2,4,1583
4,3,1583
2,1,1583
1,3,1583
3,1,1583
1,3,1583
3,2,1583
2,4,1583
4,2,1583
2,3,1583
3,1,1583
1,4,1583
4,2,1583
2,3,1583
3,1,1583
1,2,1583
2,3,1583
3,1,1583
1,4,1583
2,1,1583
1,4,1583
4,2,1583
2,1,1583
4,2,1583
2,1,1583
1,2,1583
2,4,1583
4,2,1583
2,4,1583
4,2,1583
2,3,1583
2,4,1583
4,2,1583
2,3,1583
3,4,1583
4,3,1583
3,4,1583
2,1,1583
1,2,1583
2,3,1583
3,2,1583
2,4,1583
2,1,1583
1,4,1583
4,3,1583
3,1,1583
1,4,1583
4,2,1583
2,4,1583
4,3,1583
3,2,1583
2,4,1583
2,4,1583
4,3,1583
3,2,1583
2,4,1583
3,2,1583
2,1,1583
1,4,1583
4,3,1583
2,1,1583
1,4,1583
4,2,1583
2,1,1583
1,2,1583
2,1,1583
1,2,1583
2,4,1583
4,3,1583
4,2,1583
2,3,1583
3,2,1583
2,1,1583
1,3,1583
3,4,1583
4,3,1583
3,2,1583
2,3,1583
3,2,1583
2,4,1583
2,1,1583
1,3,1583
3,1,1583
1,2,1583
2,1,1583
3,2,1583
2,1,1583
1,2,1583
2,1,1583
1,2,1583
2,4,1583
2,1,1583
1,4,1583
4,3,1583
3,1,1583
1,4,1583
4,2,1583
1,4,1583
4,2,1583
3,4,1583
1,3,1583
3,1,1583
1,4,1583
4,2,1583
2,1,1583
1,4,1583
4,2,1583
4,3,1583
3,4,1583
4,2,1583
2,1,1583
1,4,1583
4,3,1583
3,1,1583
1,4,1583
4,2,1583
2,3,1583
3,4,1583
4,2,1583
4,2,1583
2,1,1583
1,3,1583
1,3,1583
3,2,1583
1,4,1583
4,2,1583
2,3,1583
3,1,1583
1,4,1583
2,1,1583
1,3,1583
3,2,1583
2,1,1583
1,2,1583
2,1,1583
1,3,1583
3,4,1583
4,2,1583
2,1,1583
2,3,1583
3,1,1583
1,2,1583
2,1,1583
1,3,1583
3,2,1583
2,1,1583
1,2,1583
2,1,1583
1,2,1583
2,4,1583
4,2,1583
2,1,1583
1,2,1583
2,4,1583
2,4,1583
4,3,1583
3,1,1583
1,3,1583
3,1,1583
1,3,1583
3,1,1583
2,1,1583
1,2,1583
2,1,1583
1,4,1583
1,4,1583
4,3,1583
4,3,1583
3,1,1583
1,2,1583
4,2,1583
2,1,1583
1,2,1583
2,3,1583
3,1,1583
1,4,1583
4,2,1583
2,3,1583
3,1,1583
1,2,1583
4,2,1583
2,3,1583
3,1,1583
1,3,1583
3,1,1583
1,4,1583
1,4,1583
3,2,1583
2,1,1583
1,3,1583
3,2,1583
2,1,1583
1,4,1583
2,1,1583
1,3,1583
3,4,1583
4,2,1583
2,4,1583
4,2,1583
4,3,1583
3,1,1583
1,2,1583
2,4,1583
4,2,1583
2,4,1583
4,3,1583
3,2,1583
4,2,1583
2,1,1583
1,3,1583
3,1,1583
1,4,1583
2,1,1583
1,4,1583
4,2,1583
2,1,1583
1,3,1583
3,1,1583
1,3,1583
3,1,1624
1,3,1624
3,1,1624
1,3,1624
3,4,1624
4,2,1624
3,4,1624
4,2,1624
3,1,1624
1,2,1624
1,2,1624
3,1,1624
1,2,1624
1,2,1624
3,4,1624
4,2,1624
3,4,1624
3,4,1624
3,4,1624
3,1,1624
1,3,1624
3,4,1624
1,3,1624
3,1,1624
1,3,1624
3,4,1624
3,1,1624
1,3,1624
3,4,1624
3,4,1624
3,1,1624
1,3,1624
3,4,1624
3,4,1624
3,1,1624
1,3,1624
3,4,1624
1,3,1624
3,4,1624
1,3,1624
3,4,1624
3,4,1624
1,3,1624
3,4,1624
3,1,1624
3,1,1624
1,3,1624
3,4,1624
3,4,1624
4,2,1624
2,1,1624
1,3,1624
3,4,1624
3,4,1624
3,1,1624
1,3,1624
3,4,1624
3,1,1624
1,3,1624
3,1,1624
1,3,1624
3,4,1624
3,4,1624
3,4,1624
3,1,1624
3,1,1624
1,3,1624
3,1,1624
1,3,1624
3,4,1624
4,2,1624
3,1,1624
1,2,1624
3,4,1624
3,4,1624
4,2,1624
3,1,1624
1,3,1624
3,4,1624
4,2,1624
3,4,1624
3,4,1624
3,1,1624
3,1,1624
1,2,1624
3,4,1624
3,4,1624
3,1,1624
3,4,1624
3,4,1624
4,2,1624
3,4,1624
4,2,1624
3,4,1624
4,2,1624
3,1,1624
1,3,1624
3,4,1624
4,2,1624
3,4,1624
3,4,1624
3,1,1624
1,3,1624
3,4,1624
4,2,1624
1,3,1624
1,3,1624
3,4,1624
3,1,1624
1,3,1624
3,4,1624
4,2,1624
3,4,1624
4,3,806
4,3,806
3,4,806
4,3,806
3,4,806
4,3,806
3,4,806
4,3,806
3,1,806
1,2,806
3,4,806
4,2,806
3,4,806
4,3,806
3,1,806
1,2,806
4,2,806
4,3,806
3,1,806
1,2,806
4,2,806
4,2,806
3,4,806
4,3,806
3,1,806
1,3,806
3,4,806
4,3,806
3,4,806
3,1,806
1,3,806
3,4,806
3,4,806
4,3,806
3,1,806
1,3,806
3,4,806
1,3,806
3,1,806
1,3,806
3,4,806
1,3,806
3,1,806
1,3,806
3,4,806
3,4,806
4,3,806
3,1,806
1,3,806
3,1,806
4,3,806
3,1,806
1,3,806
3,1,806
1,3,806
4,3,806
3,1,806
1,3,806
3,1,806
1,3,806
3,1,806
1,3,806
3,4,806
3,4,806
3,1,806
1,3,806
3,1,806
1,3,806
3,1,806
1,3,806
3,4,806
1,3,806
3,1,806
1,3,806
3,4,806
1,3,806
4,3,806
3,4,806
3,1,806
4,3,806
3,1,806
1,3,806
3,1,806
1,3,806
3,4,806
4,3,806
3,4,806
3,1,806
1,3,806
3,4,806
1,2,806
2,4,806
1,3,806
3,4,806
4,3,806
3,1,806
1,3,806
3,1,806
1,3,806
3,4,806
3,1,806
1,3,806
3,1,806
1,3,806
3,1,806
1,3,806
3,4,806
4,3,806
4,3,806
3,1,806
1,3,806
3,4,806
4,3,806
3,4,806
3,1,806
1,3,806
4,3,806
3,1,806
1,2,806
3,1,806
1,3,806
3,1,806
1,2,806
3,4,806
3,1,806
1,3,806
3,4,806
4,3,806
4,3,806
3,1,806
1,3,806
3,1,806
3,1,806
1,3,806
3,4,806
1,3,806
3,4,806
3,1,806
1,3,806
3,1,806
1,3,806
3,4,806
4,3,806
3,4,806
3,1,806
1,2,806
1,3,806
3,4,806
3,1,806
1,2,806
3,1,806
1,2,806
3,4,806
3,1,806
3,4,806
4,3,806
3,1,806
1,2,806
3,1,806
1,2,806
4,3,806
3,4,806
4,2,806
4,3,806
3,1,806
4,3,806
3,1,806
1,3,806
3,4,806
1,2,806
2,4,806
4,3,806
4,3,806
3,4,806
3,1,806
1,3,806
3,1,806
1,2,806
3,1,806
1,3,806
3,1,806
1,2,806
3,1,806
1,3,806
3,1,806
1,2,806
1,3,806
3,4,806
3,4,806
3,4,813
4,2,813
2,1,813
1,4,813
4,3,813
3,4,813
4,2,813
3,4,813
4,2,813
3,4,813
4,2,813
2,1,813
1,2,813
2,1,813
1,2,813
3,4,813
4,2,813
4,3,813
3,4,813
4,2,813
2,4,813
4,2,813
2,1,813
1,4,813
4,2,813
2,1,813
1,2,813
3,4,813
4,2,813
3,4,813
4,2,813
1,3,813
3,4,813
4,2,813
2,4,813
4,2,813
2,4,813
4,2,813
2,1,813
1,3,813
3,4,813
2,4,813
2,4,813
4,3,813
3,4,813
4,3,813
3,4,813
4,2,813
2,1,813
1,3,813
3,4,813
3,4,813
4,2,813
2,1,813
1,4,813
4,2,813
2,1,813
2,1,813
1,3,813
3,4,813
3,4,813
4,3,813
3,4,813
4,2,813
2,1,813
1,3,813
3,4,813
3,4,813
4,2,813
2,4,813
3,4,813
4,2,813
2,4,813
3,4,813
4,3,813
3,4,813
4,2,813
2,4,813
4,3,813
3,4,813
3,4,813
4,3,813
3,4,813
4,2,813
2,1,813
1,4,813
3,4,813
4,3,813
3,4,813
4,2,813
2,1,813
1,4,813
4,2,813
2,1,813
1,4,813
3,4,813
4,2,813
2,1,813
3,4,813
4,2,813
2,1,813
1,2,813
2,4,813
3,4,813
4,2,813
2,4,813
3,4,813
4,2,813
2,4,813
3,4,813
4,3,813
3,4,813
4,3,813
3,4,813
3,4,813
4,2,813
2,1,813
1,4,813
3,1,813
1,2,813
2,4,813
4,2,813
2,4,813
2,1,813
1,2,813
4,2,813
2,1,813
1,2,813
2,4,813
2,1,813
1,3,813
3,4,813
4,2,813
3,4,813
4,2,813
2,1,813
1,4,813
4,2,813
2,4,813
3,4,813
4,2,813
2,1,813
3,4,813
3,4,813
4,2,813
2,1,813
1,2,813
2,1,813
1,4,813
4,2,813
3,4,813
4,2,813
1,3,813
3,4,813
4,2,813
2,1,813
1,4,813
4,2,813
2,1,813
1,4,813
3,4,813
4,3,813
3,4,813
4,2,813
2,1,813
1,4,813
4,3,813
3,4,813
4,2,813
2,1,813
1,4,813
4,2,813
3,4,813
3,4,813
4,2,813
3,4,813
4,2,813
3,4,813
4,3,813
3,4,813
4,2,813
2,1,813
4,3,813
3,4,813
4,3,813
3,1,813
1,4,813
4,2,813
3,4,813
4,2,813
2,4,813
4,2,813
3,4,813
3,4,813
4,2,813
3,1,813
1,4,813
3,4,813
4,2,813
2,1,813
3,4,813
4,2,813
2,4,813
4,2,813
3,4,813
4,2,813
2,4,813
3,4,1119
4,2,1119
3,4,1119
4,2,1119
3,4,1119
4,3,1119
3,4,1119
4,2,1119
3,4,1119
4,3,1119
3,1,1119
1,2,1119
3,4,1119
4,2,1119
3,4,1119
4,2,1119
2,1,1119
1,2,1119
4,2,1119
3,4,1119
3,4,1119
3,4,1119
4,2,1119
2,4,1119
4,3,1119
3,4,1119
3,4,1119
3,4,1119
3,4,1119
3,1,1119
3,4,1119
3,4,1119
4,3,1119
3,4,1119
3,4,1119
4,3,1119
3,4,1119
3,4,1119
3,4,1119
3,4,1119
3,4,1119
4,2,1119
2,1,1119
3,4,1119
3,4,1119
3,1,1119
1,3,1119
3,4,1119
3,4,1119
3,4,1119
3,4,1119
3,1,1119
1,2,1119
3,4,1119
4,3,1119
3,4,1119
4,2,1119
3,4,1119
3,4,1119
3,4,1119
4,2,1119
3,4,1119
3,4,1119
3,4,1119
3,4,1119
4,2,1119
3,4,1119
4,2,1119
3,4,1119
4,2,1119
2,1,1119
3,4,1119
4,2,1119
3,4,1119
4,2,1119
2,1,1119
3,4,1119
3,4,1119
4,3,1119
3,4,1119
3,4,1119
3,4,1119
3,4,1119
4,2,1119
3,4,1119
4,2,1119
2,1,1119
1,2,1119
3,4,1119
4,2,1119
3,4,1119
3,1,1119
1,2,1119
2,1,1119
1,4,1119
4,2,1119
2,4,1119
4,2,1119
3,4,1119
4,2,1119
3,4,1119
3,4,1119
4,2,1119
2,1,1119
1,3,5028
3,1,5028
1,3,5028
3,4,5028
4,2,5028
3,4,5028
4,2,5028
3,1,5028
1,3,5028
3,1,5028
1,4,5028
4,2,5028
3,4,5028
4,2,5028
3,1,5028
1,4,5028
4,2,5028
3,1,5028
1,4,5028
4,2,5028
3,1,5028
1,2,5028
2,3,5028
3,1,5028
1,4,5028
2,3,5028
3,1,5028
1,2,5028
2,4,5028
2,4,5028
3,4,5028
3,1,5028
1,3,5028
3,1,5028
1,4,5028
3,1,5028
1,3,5028
3,1,5028
3,1,5028
1,3,5028
3,1,5028
1,4,5028
3,4,5028
4,3,5028
3,1,5028
1,3,5028
3,1,5028
1,4,5028
3,1,5028
1,4,5028
3,4,5028
3,1,5028
1,4,5028
4,2,5028
2,4,5028
3,1,5028
1,4,5028
3,4,5028
3,1,5028
1,4,5028
4,3,5028
3,1,5028
1,4,5028
3,4,5028
4,2,5028
2,3,5028
3,1,5028
1,3,5028
3,1,5028
1,4,5028
3,1,5028
1,3,5028
3,1,5028
1,3,5028
3,4,5028
4,2,5028
2,3,5028
3,4,5028
4,2,5028
2,1,5028
1,4,5028
3,1,5028
1,4,5028
3,1,5028
1,4,5028
3,4,5028
3,4,5028
4,2,5028
2,3,5028
3,1,5028
1,3,5028
3,4,5028
4,2,5028
2,3,5028
3,1,5028
1,4,5028
1,4,5028
4,2,5028
2,3,5028
2,3,5028
3,1,5028
1,4,5028
1,2,5028
2,3,5028
2,3,5028
3,1,5028
1,3,5028
3,4,5028
4,2,5028
3,1,5028
1,4,5028
4,3,5028
3,1,5028
3,1,5028
1,4,5028
3,1,5028
1,3,5028
3,1,5028
1,4,5028
3,4,5028
4,2,5028
2,3,5028
2,4,5028
2,3,5028
3,1,5028
1,4,5028
4,2,5028
3,4,5028
4,2,5028
3,1,5028
1,4,5028
4,2,5028
3,4,5028
4,2,5028
2,3,5028
3,1,5028
1,4,5028
4,2,5028
3,1,5028
1,4,5028
4,2,5028
2,3,5028
3,4,5028
3,4,5028
4,2,5028
2,3,5028
3,1,5028
1,4,5028
3,1,5028
1,4,5028
3,4,5028
4,2,5028
2,3,5028
3,4,5028
3,1,5028
1,2,5028
2,3,5028
3,1,5028
1,4,5028
4,2,5028
3,4,5028
3,1,5028
1,2,5028
2,3,5028
3,4,5028
3,1,5028
1,3,5028
3,4,5028
3,1,5028
3,1,5028
1,4,5028
4,2,5028
3,1,5028
1,3,5028
3,1,5028
1,4,5028
3,4,5028
4,2,5028
2,3,5028
3,1,5028
1,3,5028
3,1,5028
3,1,5028
1,3,5028
3,4,5028
4,2,5028
4,3,66
3,4,66
4,3,66
3,4,66
4,2,66
3,4,66
4,2,66
3,4,66
4,2,66
3,4,66
4,2,66
2,1,66
1,2,66
3,4,66
4,2,66
3,4,66
4,2,66
3,4,66
4,2,66
3,4,66
3,4,66
3,4,66
3,4,66
3,4,66
3,4,66
4,2,66
2,1,66
3,4,66
4,3,66
3,4,66
4,3,66
3,4,66
3,4,66
3,4,66
4,3,66
3,4,66
3,4,66
4,3,66
3,4,66
3,4,66
3,4,66
3,4,66
3,4,66
3,4,66
3,1,66
3,4,66
4,3,66
3,4,66
3,4,66
4,3,66
3,4,66
3,4,66
3,4,66
3,4,66
4,2,66
2,1,66
1,3,66
1,3,66
3,4,66
3,4,66
4,3,66
3,4,66
4,2,66
3,4,66
4,2,66
2,1,66
1,2,66
2,1,66
3,4,66
4,2,66
2,1,66
1,2,66
2,1,66
1,2,66
3,4,66
3,4,66
4,2,66
3,4,66
4,3,66
3,4,66
3,4,66
4,3,66
3,4,66
3,4,66
4,2,66
2,1,66
3,4,66
3,4,66
4,2,66
3,4,66
4,2,66
3,4,66
4,2,66
3,4,66
4,3,66
3,4,66
3,4,66
3,4,66
4,2,66
3,4,66
4,2,66
3,4,66
3,4,66
4,2,66
3,4,66
3,4,66
4,2,66
3,4,66
4,2,66
3,4,66
3,4,66
4,2,66
2,1,66
4,3,6908
4,1,6908
1,3,6908
3,4,6908
4,3,6908
3,4,6908
4,1,6908
1,3,6908
3,4,6908
4,2,6908
1,3,6908
3,4,6908
4,2,6908
3,4,6908
4,2,6908
3,4,6908
4,2,6908
4,1,6908
1,3,6908
3,4,6908
4,1,6908
1,2,6908
3,4,6908
4,2,6908
1,4,6908
4,2,6908
3,4,6908
4,1,6908
1,3,6908
3,1,6908
1,3,6908
3,4,6908
1,4,6908
4,1,6908
1,4,6908
4,1,6908
1,4,6908
4,1,6908
1,3,6908
3,4,6908
3,4,6908
3,1,6908
1,4,6908
1,4,6908
3,1,6908
1,3,6908
3,4,6908
3,1,6908
3,1,6908
1,3,6908
1,3,6908
3,4,6908
3,4,6908
3,4,6908
3,4,6908
4,1,6908
1,4,6908
4,3,6908
3,4,6908
3,4,6908
4,1,6908
1,3,6908
3,4,6908
3,1,6908
1,3,6908
3,4,6908
4,1,6908
1,3,6908
3,4,6908
4,1,6908
1,4,6908
4,1,6908
1,4,6908
4,1,6908
1,3,6908
3,4,6908
4,1,6908
1,3,6908
3,1,6908
1,3,6908
3,4,6908
4,3,6908
3,1,6908
1,4,6908
1,3,6908
3,4,6908
1,3,6908
3,1,6908
1,3,6908
3,4,6908
1,3,6908
3,4,6908
4,1,6908
1,3,6908
3,4,6908
1,3,6908
3,4,6908
4,3,6908
1,4,6908
4,2,6908
2,4,6908
4,1,6908
1,3,6908
4,2,6908
2,1,6908
1,3,6908
3,4,6908
3,1,6908
1,4,6908
4,2,6908
2,1,6908
1,3,6908
3,4,6908
4,2,6908
3,4,6908
1,3,6908
3,4,6908
3,1,6908
1,3,6908
3,1,6908
1,3,6908
3,4,6908
4,1,6908
1,3,6908
3,4,6908
4,2,6908
3,4,6908
4,1,6908
1,3,6908
3,4,6908
3,4,6908
4,1,6908
1,3,6908
3,4,6908
4,1,6908
3,1,6908
1,3,6908
1,3,6908
3,4,6908
3,4,6908
4,1,6908
1,2,6908
1,2,6908
3,4,6908
4,2,6908
3,1,6908
1,3,6908
3,1,6908
3,4,6908
4,3,6908
3,4,6908
3,4,6908
4,1,6908
1,4,6908
4,1,6908
1,4,6908
4,2,6908
2,4,6908
4,1,6908
1,3,6908
3,4,6908
1,3,6908
3,4,6908
4,2,6908
3,4,6908
4,2,6908
1,4,6908
4,1,6908
1,3,6908
3,4,6908
4,1,6908
1,2,6908
1,4,6908
3,4,6908
4,2,6908
3,4,6908
4,3,6908
4,2,6908
3,4,6908
4,2,6908
2,1,6908
1,2,6908
2,1,6908
1,4,6908
2,4,6908
4,1,6908
1,3,6908
3,4,6908
1,3,6287
3,1,6287
1,3,6287
3,4,6287
4,1,6287
1,3,6287
3,4,6287
4,3,6287
3,4,6287
4,2,6287
3,4,6287
4,2,6287
4,2,6287
4,3,6287
3,1,6287
1,2,6287
3,1,6287
1,3,6287
3,4,6287
4,2,6287
3,1,6287
1,2,6287
2,4,6287
4,3,6287
3,4,6287
4,2,6287
4,2,6287
3,1,6287
1,3,6287
3,4,6287
4,3,6287
3,4,6287
4,3,6287
3,4,6287
4,3,6287
3,4,6287
3,4,6287
3,4,6287
1,2,6287
2,4,6287
4,3,6287
3,4,6287
3,1,6287
1,3,6287
3,1,6287
4,3,6287
4,3,6287
3,4,6287
3,4,6287
3,4,6287
3,4,6287
4,3,6287
3,4,6287
1,3,6287
3,4,6287
4,3,6287
3,4,6287
3,4,6287
4,3,6287
3,4,6287
3,1,6287
1,3,6287
3,4,6287
4,3,6287
3,4,6287
4,3,6287
3,4,6287
3,4,6287
1,3,6287
3,4,6287
4,3,6287
3,4,6287
4,3,6287
3,4,6287
3,4,6287
4,3,6287
3,1,6287
4,3,6287
3,4,6287
4,3,6287
3,1,6287
1,3,6287
3,4,6287
4,3,6287
3,4,6287
4,3,6287
1,2,6287
2,4,6287
3,4,6287
4,3,6287
3,4,6287
3,4,6287
3,4,6287
3,1,6287
1,3,6287
3,4,6287
4,3,6287
3,4,6287
1,3,6287
3,1,6287
1,3,6287
3,4,6287
4,1,6287
1,3,6287
3,4,6287
3,4,6287
4,3,6287
3,1,6287
1,2,6287
3,1,6287
1,3,6287
3,4,6287
4,1,6287
3,4,6287
3,1,6287
1,3,6287
3,4,6287
3,4,6287
4,2,6287
4,2,6287
3,1,6287
1,3,6287
3,4,6287
4,3,6287
3,4,6287
3,1,6287
1,3,6287
3,4,6287
4,3,6287
3,4,6287
4,2,6287
3,1,6287
3,4,6287
4,3,6287
3,4,6287
4,3,6287
3,1,6287
1,3,6287
3,4,6287
4,2,6287
3,4,6287
4,2,6287
3,4,6287
4,3,6287
3,1,6287
1,3,6287
3,4,6287
3,4,6287
4,3,6287
3,1,6287
1,2,6287
2,1,6287
1,3,6287
3,4,6287
3,4,6287
4,2,6287
4,3,6287
3,4,6287
4,3,6287
3,4,6287
4,1,6287
1,2,6287
3,4,6287
4,2,6287
2,1,6287
1,3,6287
3,4,6287
4,3,6287
3,1,6287
1,3,6287
3,4,6287
4,3,6287
3,1,6287
1,2,6287
1,2,6287
2,1,6287
1,3,6287
3,4,6287
3,1,6287
1,3,6287
3,1,6287
1,2,6287
1,3,6287
3,1,6287
1,3,6287
3,1,6287
1,2,6287
3,4,6287
4,3,6287
3,4,6287
4,3,6287
4,3,6287
3,4,6287
3,4,6287
4,3,6287
3,1,6287
1,3,6287
3,4,6287
4,3,6287
3,1,6287
1,3,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,2,1392
3,2,1392
1,3,1392
3,4,1392
4,2,1392
3,1,1392
1,2,1392
3,4,1392
4,2,1392
3,1,1392
1,3,1392
3,2,1392
3,2,1392
1,3,1392
3,1,1392
1,3,1392
3,4,1392
3,4,1392
1,3,1392
3,4,1392
3,4,1392
3,4,1392
4,3,1392
3,1,1392
1,3,1392
3,4,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
4,3,1392
3,1,1392
1,3,1392
3,4,1392
1,3,1392
3,1,1392
1,3,1392
3,4,1392
1,3,1392
3,4,1392
1,3,1392
3,4,1392
3,4,1392
3,4,1392
3,4,1392
4,3,1392
3,4,1392
3,4,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,4,1392
4,3,1392
3,4,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,4,1392
3,4,1392
1,3,1392
3,1,1392
